,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1631,1,latin arena pop,0.300596749,0.606837275,247352.2298,0.609815291,0.018984675,0.20255679399999998,-7.448041312000001,0.050029507,126.24135700000001,0.518560924,56.25479713,0
1632,1,latin christian,0.42209195,0.504666866,304299.8584,0.530259833,0.0072027919999999995,0.291425563,-8.205603776,0.039111292,121.62594640000002,0.368303292,47.18411174,9
1633,1,latin classical,0.79509414,0.480667712,187851.9476,0.304921149,0.409365169,0.128765699,-17.20253248,0.053407344,116.3073433,0.510046316,21.01419433,7
1634,1,latin funk,0.184804,0.7579,244821.2,0.8703,0.008623,0.09616,-5.5635,0.06873,112.0691,0.8257,52.9,7
1635,1,latin hip hop,0.214129664,0.7381905740000001,270208.7155,0.711420451,0.02192657,0.205462835,-6.694462995,0.14802922300000002,114.89112720000001,0.664790344,52.46653917,1
1636,1,latin house,0.08450333300000001,0.762875,215719.5833,0.85425,0.000161222,0.11586666699999999,-8.519541667,0.051579167,125.54620829999999,0.774375,48.25,6
1637,1,latin jazz,0.602024194,0.63715496,268863.8955,0.59810435,0.146108391,0.176118765,-9.263068928,0.06086724,114.3028116,0.799878731,32.77369424,7
1638,1,latin metal,0.11541248800000001,0.48666388899999996,278211.8097,0.7444071259999999,0.042513897,0.183454046,-7.697710568,0.08992130400000001,126.9898439,0.41694378,47.87282609,11
1639,1,latin pop,0.33537724,0.627365649,233668.6798,0.6309333970000001,0.016843517,0.185847677,-7.803238266,0.056227445,121.4996368,0.594827435,54.5949554,0
1640,1,latin rock,0.194408969,0.6062942339999999,256258.4766,0.688851329,0.05324944,0.193696824,-8.04494763,0.054006097,123.88648740000001,0.615320291,54.77007435,7
1641,1,latin ska,0.04572,0.7,244973.5,0.8445,0.0,0.10575,-5.0625,0.0445,127.51700000000001,0.7755,52.0,11
1642,0,latin soundtrack,0.679457955,0.399642045,184684.5568,0.35654803,0.381246266,0.12190075800000001,-14.92072727,0.039631439,108.90205870000001,0.389182197,37.821969700000004,0
1643,1,latin talent show,0.238036864,0.643165254,225164.6229,0.754830508,0.000853876,0.28334322,-4.640508475,0.073597458,122.06625,0.661135593,55.33898305,6
1644,0,latin tech house,0.002979333,0.818,440843.6667,0.6316666670000001,0.33213333300000003,0.463266667,-8.343,0.1686,123.66666670000001,0.608666667,2.0,9
1645,1,latin viral pop,0.224974163,0.703072061,224584.0761,0.6794923509999999,0.021714793,0.18251566,-6.651820047999999,0.09252145699999999,122.8103446,0.61933124,55.56642512,2
1646,1,latin worship,0.441839095,0.481634671,316334.7714,0.536527866,0.000269166,0.340263534,-8.070721854,0.039872495,124.27807959999998,0.312517106,49.76013204,11
1647,1,latincore,0.00885,0.568,313933.0,0.7340000000000001,1.29e-06,0.162,-4.1080000000000005,0.0279,99.993,0.642,63.0,10
1648,0,latino comedy,0.42488000000000004,0.5364,234275.0,0.7408,0.0,0.495,-11.488,0.5354,106.18799999999999,0.4488,45.0,6
1649,1,latintronica,0.025595,0.69175,239946.75,0.71,0.357628055,0.2438,-8.629,0.062375,98.725,0.85075,53.25,6
1650,1,latinx alternative,0.170997222,0.7160555559999999,249560.8889,0.603388889,0.183027222,0.227677778,-8.890083333,0.089588889,110.69122220000001,0.6856111109999999,53.5,4
1651,1,latvian pop,0.725666667,0.276666667,211369.0,0.39866666700000003,5.03e-05,0.09313333300000001,-9.666666667000001,0.0315,89.05833333,0.244933333,0.666666667,1
1652,1,lds,0.8828696509999999,0.277250125,231716.9348,0.200230603,0.193313578,0.139828932,-14.90825776,0.037589965,115.7703626,0.239473193,30.051278200000002,5
1653,1,lds youth,0.5536744170000001,0.45964583299999995,265430.0875,0.395058333,0.018753985,0.17497125,-9.376104167000001,0.041172083,121.0047,0.292145833,52.9625,6
1654,0,lebanese pop,0.613654762,0.531735317,323636.7034,0.41990575399999996,0.128216164,0.170081548,-11.5035871,0.048532122999999996,110.25049920000001,0.529188294,32.71825397,7
1655,1,leicester indie,0.0361584,0.4822,229818.6,0.8238,0.035615286,0.27588,-5.9138,0.06182000000000001,111.2474,0.387,57.8,10
