genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",Ace of Base,0.0286422,0.7228,222997.4,0.8222,0.16389598,0.10808,-6.6183,0.04488,103.6322,0.7981,55,11,0,20
"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",Aceyalone,0.04072,0.799333333,275915.6667,0.761333333,1.46E-05,0.126333333,-7.604666667,0.215633333,94.22566667,0.485333333,36.66666667,7,1,3
"['doom metal', 'louisiana metal', 'sludge metal', 'stoner metal']",Acid Bath,0.017189526,0.32475,313795,0.847,0.315189975,0.1025375,-7.25,0.0666375,124.539125,0.351625,36.125,1,1,16
"['doom metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock']",Acid King,0.00352,0.321,384867,0.662,0.503,0.105,-10.374,0.0349,117.853,0.199,44,5,1,2
"['british jazz', 'smooth jazz']",Acoustic Alchemy,0.3455,0.64,276066.5,0.5795,0.501,0.1666,-12.539,0.04135,90.6215,0.8105,29,11,1,4
"['chillwave', 'metropopolis', 'shimmer pop', 'vapor soul']",Active Child,0.284,0.572,321453,0.535,0.0587,0.128,-8.919,0.0284,134.962,0.252,49,8,1,2
"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Adalberto Santiago,0.708,0.6474,366645.4,0.7562,0.026098,0.4189,-5.8315,0.04875,119.267,0.86,32.6,5,1,10
"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']",Adam Ant,0.0856375,0.595375,220406.625,0.90775,0.044895828,0.364175,-5.1415,0.0716625,109.099625,0.665,36.375,9,1,16
"['alternative country', 'roots americana', 'roots rock', 'texas country']",Adam Carroll,0.866,0.618,225853,0.353,0,0.143,-9.824,0.0556,106.906,0.4675,38,10,1,4
"['pop', 'post-teen pop']",Adam Hicks,0.167917286,0.532,176301,0.735285714,1.01E-06,0.133885714,-4.266285714,0.051871429,140.3574286,0.524142857,55.28571429,2,1,7
"['indie poptimism', 'modern alternative rock', 'rebel blues']",Adam Jensen,0.356,0.557,189600,0.721,0,0.146,-5.134,0.0416,125.324,0.392,65,4,0,2
"['dance pop', 'electropop', 'idol', 'pop', 'pop dance', 'post-teen pop']",Adam Lambert,0.050732,0.5706,221516.6,0.8134,3.84E-06,0.16782,-4.5908,0.07932,130.1084,0.5022,60.8,4,0,10
"['indie anthem-folk', 'indie cafe pop', 'indie pop', 'new jersey indie']",Adam Melchor,0.953,0.493,216000,0.284,0.00739,0.151,-12.815,0.0309,79.959,0.199,65,2,1,2
"['comedy', 'comic']",Adam Sandler,0.672714286,0.549857143,202233.1429,0.466142857,0.00010193,0.510242857,-10.514,0.336242857,110.4292857,0.554285714,42.85714286,9,1,14
"['banda', 'corrido', 'deep regional mexican', 'regional mexican']",Adan Romero,0.6395,0.7825,195366.5,0.553,0.00067,0.07015,-6.0625,0.0663,137.506,0.957,56.5,5,1,4
"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,0.439098,0.564775,248431.575,0.497825,5.17E-05,0.13161,-6.90435,0.053395,118.62625,0.3798375,61.475,0,1,80
"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",Adema,0.000224667,0.429666667,248186.3333,0.945333333,0.063066667,0.078,-4.866,0.1186,139.7843333,0.449666667,48.66666667,6,1,6
['new age'],Adiemus,0.804,0.295,237413,0.408,0.148,0.165,-16.632,0.0693,150.454,0.164,61,4,0,1
"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']",Admiral Bailey,0.128,0.722,231400,0.565,0,0.056,-5.601,0.375,118.804,0.685,47,1,1,2
"['latin', 'salsa', 'salsa venezolana', 'tropical']",Adolescents,0.004174669,0.431125,132533.5,0.92875,0.001128588,0.29846875,-7.475875,0.07583125,107.364375,0.46665625,32.0625,2,1,32
['classic soundtrack'],Adolph Deutsch,0.879969697,0.314869697,115558,0.208566667,0.607596667,0.215648485,-19.52036364,0.067048485,113.9180303,0.377372727,5.939393939,8,1,33
"['african-american classical', 'american contemporary classical']",Adolphus Hailstork,0.945,0.141,170213,0.00268,0.601,0.0756,-37.571,0.0427,140.372,0.0386,51,2,0,1
"['classic hardstyle', 'euphoric hardstyle', 'hardstyle', 'rawstyle']",Adrenalize,0.0747,0.579,210292,0.697,0.0206,0.0805,-6.05,0.0378,150.003,0.386,3,9,0,2
['pop r&b'],Adrian Marcel,0.0472,0.849,237653,0.534,0,0.25,-6.365,0.0699,102.014,0.599,59,4,1,1
['movie tunes'],Adriana Caselotti,0.8395,0.42175,145340,0.22025,0.067500255,0.235625,-15.20775,0.0477125,122.915875,0.533625,35.625,7,1,8
['italian mezzo-soprano'],Adriana Lazzarini,0.991,0.318,289227,0.186,0.000852,0.12,-13.721,0.0329,104.139,0.199,12,1,1,1
['musica para ninos'],Adriana Szuster,0.628,0.632,102680,0.513,0,0.0818,-6.328,0.067,81.966,0.795,53,0,1,2
['classical soprano'],Adrianne Pieczonka,0.906,0.31,354240,0.125,0.904,0.258,-17.338,0.0363,129.938,0.269,46,2,1,1
"['classic italian pop', 'italian adult pop']",Adriano Celentano,0.397333333,0.757666667,237338.3333,0.506,6.36E-06,0.149,-11.78333333,0.0642,108.0333333,0.434666667,44.66666667,8,1,6
['american contemporary classical'],Adrienne Albert,0.962555556,0.618444444,79653.44444,0.1268,0.0005664,0.165244444,-17.958,0.0569,103.974,0.666666667,0,9,0,9
"['brostep', 'canadian electronic', 'chillstep', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",Adventure Club,0.017245,0.5695,255962,0.6635,0.00268,0.09765,-4.82,0.04975,136.4995,0.178,53.5,9,1,2
"['classic opm', 'opm']",Aegis,0.528,0.431,217913,0.604,0,0.0755,-5.797,0.0464,139.438,0.345,49,2,1,2
"['album rock', 'classic rock', 'hard rock', 'rock']",Aer,0.14656,0.84,207679.8,0.6818,6.96E-05,0.13682,-7.0498,0.08658,106.211,0.6254,51.2,9,1,10
"['album rock', 'classic rock', 'hard rock', 'rock']",Aerosmith,0.079990739,0.446933333,265585.3333,0.788558333,0.026107977,0.262445,-7.641616667,0.0466775,128.49495,0.547583333,41.34166667,9,1,240
['progressive psytrance'],Aerospace,0.00324,0.774,450092,0.56,0.87,0.0503,-11.074,0.0641,135.981,0.0383,0,1,1,2
['cali rap'],Aflacko,0.682,0.776,159243,0.467,0,0.205,-10.094,0.272,97.486,0.563,58,8,0,2
"['dark trap', 'meme rap']",Afourteen,0.0261,0.724,310250,0.891,0,0.273,-0.354,0.294,92.478,0.71,63,1,1,1
"['afroswing', 'dancehall', 'uk dancehall']",Afro B,0.0206,0.966,199000,0.633,4.06E-06,0.0715,-6.392,0.101,108.011,0.767,65,2,1,2
['latin jazz'],Afro-Cuban All Stars,0.354,0.591,396440,0.497,7.09E-06,0.136,-11.801,0.0397,136.568,0.756,52,2,1,2
"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",Afrojack,0.096509091,0.710909091,280340.5455,0.829545455,0.267875291,0.281772727,-4.485181818,0.097863636,124.5365455,0.499454545,50.90909091,7,0,11
"['comedy rap', 'gangster rap', 'hip hop', 'rap']",Afroman,0.1913625,0.8705,307113.375,0.469125,1.68E-05,0.1511,-8.286875,0.366,128.117375,0.673125,53.375,7,1,16
"['chicha', 'cumbia', 'nu-cumbia']",Afrosound,0.174,0.733,172266.3333,0.686,0.058713333,0.0953,-5.840666667,0.042766667,97.02566667,0.886333333,25.66666667,4,0,3
"['deep indian pop', 'filmi', 'mollywood']",Afsal,0.984,0.441,195226,0.358,0.0842,0.26,-10.552,0.298,67.74,0.65,0,5,1,1
"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'minneapolis metal', 'progressive metalcore']",After The Burial,0.002115983,0.468666667,284147,0.940666667,0.19486,0.2124,-4.894666667,0.134666667,124.542,0.169333333,50,6,1,6
"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",Afu-Ra,0.214,0.842,239413,0.858,5.78E-06,0.475,-3.731,0.253,90.312,0.736,57,10,0,2
"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']",Against Me!,0.143368517,0.517666667,190395.6667,0.779833333,0.009853617,0.236,-5.5805,0.11365,127.7963333,0.468833333,49.5,0,1,12
['background music'],Agatha Reilly,0.994,0.33,192353,0.005,0.976,0.109,-34.638,0.0499,85.067,0.0749,59,5,1,2
"['melodic thrash', 'metal', 'neo-trad metal', 'nwothm', 'old school thrash', 'speed metal', 'thrash metal', 'us power metal']",Agent Steel,2.52E-06,0.123,183267,0.991,0.0058,0.234,-2.727,0.182,191.533,0.114,34,7,1,2
['chamber pop'],Agnes,0.00645,0.621,256213,0.923,7.28E-05,0.108,-3.124,0.0321,127.973,0.716,62,2,0,2
['classical soprano'],Agnes Giebel,0.920666667,0.281,197035,0.304333333,0.194333333,0.371333333,-11.72833333,0.045233333,113.6776667,0.276333333,0,2,1,3
['chamber pop'],Agnes Obel,0.959,0.439,216570.5,0.14295,0.3801875,0.119,-20.299,0.0363,116.8325,0.18,52,9,1,4
"['chicano punk', 'crossover thrash', 'hardcore', 'hardcore punk', 'nyhc', 'oi', 'old school thrash', 'punk', 'straight edge']",Agnostic Front,0.0053022,0.266333333,151563,0.959666667,0.000801567,0.267,-6.245,0.149,131.5473333,0.224333333,36.66666667,4,1,6
"['electronica', 'microhouse', 'minimal techno', 'new french touch', 'organic house', 'tech house']",Ago,0.0452,0.936,353000,0.564,0.0247,0.0377,-5.902,0.0471,125.996,0.921,31,0,1,2
['chilean rock'],Aguaturbia,0.0026,0.272,635272,0.832,0.147,0.0547,-6.896,0.0632,85.399,0.625,32,0,0,2
['k-rap'],Agust D,0.009499667,0.578666667,219421.8333,0.793333333,6.30E-06,0.164666667,-4.358,0.123466667,114.8205,0.308833333,67.16666667,8,1,6
['vintage tango'],Agustn Irusta,0.97234058,0.711094203,181028.5072,0.316371014,0.214100226,0.248508696,-11.41024638,0.106631884,125.3093551,0.777028986,0.086956522,4,1,138
['arab pop'],Ahlam,0.7585,0.435,283875.5,0.192,0.000431725,0.1021,-13.861,0.07275,123.304,0.269,0,9,1,4
"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trio', 'soul jazz', 'stride']",Ahmad Jamal Trio,0.664822222,0.535511111,241825.4667,0.327162222,0.676269422,0.500853333,-18.36577778,0.057231111,111.3269556,0.432866667,23,7,1,90
['turkish folk'],Ahmet Kaya,0.911,0.591,312216,0.294,0.00156,0.239,-16.167,0.0312,109.755,0.359,60,7,0,2
"['alternative r&b', 'pop', 'r&b', 'urban contemporary']",Aiko,0.890333333,0.488666667,109005.3333,0.22,0,0.162966667,-15.16733333,0.309666667,132.135,0.247666667,73,3,1,3
"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",Aim,0.036337143,0.787571429,295689.5714,0.725,0.393046,0.1898,-7.193,0.081114286,101.1422857,0.524714286,52,9,0,7
"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",Aimer,0.00307,0.365,233493,0.893,6.55E-06,0.141,-5.912,0.0909,171.08,0.46,62,5,0,2
"['emo', 'pop punk', 'pop rock', 'socal pop punk']",Air,0.442131724,0.472896552,265030.6207,0.531413793,0.645830931,0.186010345,-10.24996552,0.039341379,120.9922069,0.266372414,44,2,0,29
"['folk-pop', 'hopebeat', 'indie poptimism', 'indiecoustica', 'shiver pop']",Air Traffic Controller,0.126,0.621,163453,0.727,0,0.204,-5.529,0.0943,112.067,0.636,57,4,1,2
"['glam metal', 'hard rock', 'metal', 'rock', 'wrestling']",Airbourne,0.001394167,0.56,216106.6667,0.910666667,0.260988667,0.28,-4.264,0.0591,124.354,0.44,60.66666667,10,1,6
"['american shoegaze', 'dream pop', 'dreamgaze', 'indie shoegaze', 'nu gaze', 'shoegaze']",Airiel,0.000256,0.187,566467,0.945,0.241,0.104,-6.332,0.0398,104.974,0.461,47,11,1,2
"['deep soft rock', 'yacht rock']",Airplay,0.349333333,0.595666667,270569,0.533,1.34E-05,0.177633333,-12.811,0.0882,94.01433333,0.611666667,30.33333333,5,0,6
"['indie folk', 'nyc pop']",Aisha Badru,0.987,0.484,152960,0.149,0.00811,0.111,-14.991,0.0372,144.589,0.123,62,0,1,2
"['latin pop', 'latin talent show', 'spanish pop']",Aitana,0.0435,0.639,198947,0.784,0,0.111,-4.905,0.0562,126.946,0.321,68,0,1,2
"['barockinterpreten', 'baroque ensemble', 'choral', 'classical performance', 'historically informed performance']",Akademie fr Alte Musik Berlin,0.935,0.193,183333,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50,4,1,1
['otacore'],Akano,0.0276,0.656,89784,0.654,0,0.109,-7.031,0.0346,135.044,0.612,68,7,1,2
"['country', 'country road', 'modern country rock']",Akin,0.655,0.565,175360,0.749,0.432,0.106,-6.629,0.0769,180.598,0.881,62,10,0,2
"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",Akinyele,0.04645,0.645,201533,0.7505,0.00029,0.1685,-5.5715,0.298,81.443,0.5605,41.5,7,1,2
"['japanese soundtrack', 'japanese vgm', 'video game music']",Akira Yamaoka,0.65832425,0.357625,128736.625,0.425375,0.685228375,0.1179,-13.49775,0.0375,118.774375,0.2446625,44,11,0,16
['dance pop'],Ako,0.124,0.783,198928,0.883,0,0.478,-4.443,0.165,120.055,0.202,50,7,1,2
['dance pop'],Akon,0.113221162,0.736076923,234083.6667,0.653760684,3.74E-05,0.191946154,-5.877769231,0.116015385,114.7155299,0.560788034,52.8974359,7,1,117
"['chicano rap', 'latin hip hop', 'mexican hip hop']",Akwid,0.19548,0.8476,248709.2,0.5251,0,0.09609,-9.254,0.3007,106.1163,0.6957,49.9,10,0,20
"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",Al B. Sure!,0.206822353,0.675529412,276273.7059,0.399058824,0.000222411,0.114070588,-14.37382353,0.040841176,107.6641176,0.523235294,39,10,0,17
"['adult standards', 'big band', 'british dance band', 'lounge', 'swing']",Al Bowlly,0.976942308,0.466134615,190002.4423,0.080140385,0.089807366,0.137992308,-19.46369231,0.062203846,107.3989808,0.309673077,7.634615385,7,1,52
['surf music'],Al Casey,0.983,0.564,166893,0.191,0.802,0.168,-11.108,0.0319,86.405,0.388,1,8,1,2
['country boogie'],Al Dexter & His Troopers,0.911,0.755,166600,0.28,0.00348,0.0664,-12.593,0.248,204.306,0.975,19,0,1,2
"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",Al Green,0.333946405,0.686901961,222529.7255,0.414496732,0.023768569,0.11527451,-11.30833333,0.052430065,111.8807124,0.660745098,36.47712418,0,1,153
['jazz trio'],Al Haig Trio,0.926666667,0.525333333,241400,0.261666667,0.167892667,0.219266667,-15.743,0.042366667,135.8983333,0.532333333,2.333333333,5,0,6
['new mexico music'],Al Hurricane,0.626833333,0.570666667,162537.8333,0.571666667,1.34E-06,0.192833333,-7.845833333,0.03045,129.788,0.827,20.5,5,1,6
"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']",Al Jarreau,0.335521429,0.641607143,276805.75,0.475464286,0.003869323,0.203596429,-13.81789286,0.049114286,114.4343571,0.632892857,38.10714286,2,1,56
"['adult standards', 'big band', 'ragtime', 'swing', 'tin pan alley']",Al Jolson,0.736111111,0.489111111,100887.4444,0.45,0.000130291,0.2061,-11.31677778,0.120466667,106.0726667,0.750444444,0,0,1,18
"['adult standards', 'brill building pop', 'easy listening', 'lounge']",Al Martino,0.689881081,0.336054054,170365.4324,0.320513514,0.023115438,0.205464865,-12.21389189,0.031421622,107.1440541,0.392918919,27.83783784,0,1,37
"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",Al Stewart,0.240453333,0.5152,312843.5333,0.556733333,0.01952528,0.132626667,-10.5022,0.033366667,110.814,0.47,33.06666667,2,1,30
['jazz guitar'],Al Viola,0.968,0.572,226527,0.0603,0.834,0.107,-22.129,0.0538,137.009,0.266,6,9,0,2
"['country', 'country road', 'country rock']",Alabama,0.284969238,0.550147982,242914.1525,0.4602,0.000832154,0.227243049,-12.01500448,0.039143049,117.8733767,0.530660987,35.95964126,9,1,223
['arab pop'],Alabina,0.171,0.636,225667,0.969,0,0.345,-1.913,0.0716,101.835,0.911,50,4,0,1
"['chanson', 'ye ye']",Alain Barrire,0.818,0.419,175413,0.391,0,0.104,-9.189,0.028,102.346,0.202,47,5,0,2
['broadway'],Alain Boublil,0.76,0.342,265373,0.214,0,0.441,-16.442,0.0305,96.552,0.134,35,11,1,1
"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",Alain Souchon,0.0447,0.709,324907,0.798,0.00169,0.225,-8.29,0.0258,110.045,0.957,58,4,0,2
"['lovers rock', 'modern reggae', 'riddim', 'soca']",Alaine,0.318,0.678,230107,0.585,0,0.065,-4.963,0.143,83.959,0.627,48,9,0,2
"['disco house', 'filter house', 'nu disco']",Alan Braxe,0.0292,0.859,294720,0.848,0.00151,0.304,-5.842,0.216,123.937,0.61,51,1,1,1
['broadway'],Alan Cumming,0.811333333,0.596,277335.5,0.3,4.08E-06,0.3484,-10.18933333,0.135366667,110.164,0.496833333,36,9,1,6
"['exotica', 'library music', 'lounge', 'spytrack']",Alan Hawkshaw,0.418666667,0.5275,186384.5,0.493666667,0.60351,0.173666667,-16.324,0.053933333,108.4056667,0.815,29,5,1,6
"['contemporary country', 'country', 'country road']",Alan Jackson,0.371025207,0.620884298,207637.8802,0.504442149,0.004334768,0.161338843,-9.683760331,0.031772314,125.0168017,0.566561983,44.44214876,7,1,242
"['broadway', 'disney', 'hollywood', 'movie tunes', 'show tunes']",Alan Menken,0.849404396,0.276197802,147735.8791,0.179848352,0.562321114,0.183303297,-18.95801099,0.064989011,111.870044,0.226907692,39.50549451,7,1,91
"['library music', 'spytrack']",Alan Parker,0.071,0.569,174160,0.641,0.862,0.135,-11.308,0.044,134.763,0.846,29,0,1,1
"['scorecore', 'soundtrack']",Alan Silvestri,0.831153846,0.235576923,181187.6923,0.290376923,0.737264615,0.140069231,-15.41338462,0.037130769,94.75207692,0.181761538,47.46153846,5,1,26
['electro house'],Alan Walker,0.09974037,0.618185185,203808.2222,0.732962963,0.037041049,0.173133333,-5.003740741,0.059214815,125.5664074,0.303407407,71.22222222,6,0,27
"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']",Alanis Morissette,0.184427342,0.47356962,254294.4684,0.650139241,0.000548291,0.271136709,-7.877987342,0.062386076,118.5992532,0.360410127,49.36708861,0,1,79
"['classic canadian rock', 'new wave pop']",Alannah Myles,0.18103,0.609333333,260315.6667,0.563,0.000800133,0.183,-9.357666667,0.052,113.445,0.3581,54.66666667,2,1,6
"['spanish new wave', 'spanish pop', 'spanish synthpop']",Alaska Y Dinarama,0.190833333,0.589333333,223124.6667,0.810666667,0.000116893,0.111833333,-8.015,0.0345,136.2743333,0.626,58.33333333,7,1,6
"['bossa nova', 'velha guarda']",Alade Costa,0.242,0.612,185533,0.417,0.000272,0.0958,-12.887,0.0344,126.127,0.733,39,4,0,2
"['classical performance', 'streichquartett', 'string quartet']",Alban Berg Quartett,0.937,0.195,475387,0.0366,0.0114,0.0948,-28.131,0.0512,97.154,0.0886,36,3,1,2
"['blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']",Albert Collins,0.163004286,0.665142857,267167.5714,0.595857143,0.157115,0.101985714,-10.21071429,0.044157143,120.97,0.736285714,41.85714286,0,1,14
"['dance-punk', 'garage rock', 'indie rock', 'modern rock', 'punk blues', 'rock']",Albert Hammond Jr,0.49051,0.5,325793.5,0.6045,0.7035,0.105,-6.8775,0.04565,148.644,0.744,42,7,1,4
"['classical era', 'german opera', 'german romanticism']",Albert Lortzing,0.943,0.369333333,292154.3333,0.112333333,0.696333333,0.120166667,-16.261,0.0428,121.6396667,0.299666667,0,7,1,3
['wind quintet'],Albert Schweitzer,0.82152,0.121478,320061.32,0.192784,0.88598,0.216282,-16.34944,0.037608,80.0311,0.107078,0,7,0,100
['gospel'],Albertina Walker,0.602,0.457,550360,0.535,0,0.0486,-12.743,0.0799,98.043,0.515,25,8,1,1
['bolero'],Alberto Beltran,0.832157895,0.613,168911.9474,0.479842105,0.004211832,0.2292,-9.798421053,0.048842105,118.9464211,0.799052632,4.631578947,10,1,19
['opera'],Alberto Erede,0.968327586,0.333744828,220804.8793,0.180865517,0.021070424,0.246851724,-18.29551724,0.064605172,101.3056034,0.1764,0.103448276,7,1,116
['italian violin'],Alberto Martini,0.86525,0.43725,138003.5,0.27525,0.619521475,0.18535,-16.99225,0.04235,115.5995,0.54575,46.75,2,1,8
['cumbia sonidera'],Alberto Pedraza Con Su Ritmo Y Sabor,0.12747,0.7305,257960,0.6495,0.1413,0.1069,-7.7585,0.03065,93.8155,0.817,44.5,7,1,4
"['bolero', 'mexican rock-and-roll', 'pop romantico', 'ranchera']",Alberto Vazquez,0.708833333,0.4685,179762.1667,0.477333333,2.86E-05,0.1811,-7.677,0.052433333,122.4896667,0.441,51.16666667,7,1,12
"['modern reggae', 'reggae']",Alborosie,0.03384,0.742,205239.25,0.73525,5.05E-07,0.347975,-5.4485,0.25675,126.55925,0.72525,56,6,0,8
"['album rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']",Alcatrazz,0.00045565,0.4505,239302.5,0.891,0.0004825,0.19315,-7.237,0.08905,126.0855,0.495,33,11,0,4
"['classical soprano', 'italian soprano']",Alda Noni,0.987,0.4465,209876,0.0723,0.3215,0.0852,-17.456,0.06055,112.0165,0.1539,0,3,1,2
"['classical piano', 'italian classical piano']",Aldo Ciccolini,0.994,0.454,261933,0.0172,0.882,0.085,-34.468,0.0711,126.986,0.335,50,11,0,2
['pop romantico'],Aldo Monges,0.861,0.463,235267,0.351,0.000101,0.101,-11.303,0.0326,89.724,0.365,39,4,1,2
"['classical baritone', 'italian baritone']",Aldo Protti,0.968230769,0.379230769,171344.6923,0.233269231,0.014866654,0.321930769,-17.14353846,0.074315385,91.48776923,0.185838462,0.230769231,7,1,13
['haitian traditional'],Aleanne Francois,0.901,0.595,60333,0.0386,0.0117,0.724,-22.621,0.363,85.299,0.811,1,7,1,2
['tin pan alley'],Alec Wilder,0.951,0.1106,273947,0.1565,0.8905,0.10575,-17.93,0.0399,79.685,0.03585,6.5,2,1,2
['calming instrumental'],Alee,0.0867,0.531,176464,0.977,1.40E-05,0.345,-3.546,0.2585,156.473,0.2175,0,11,1,4
"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol']",Alejandra Guzman,0.238328947,0.570105263,235605.5263,0.618684211,0.000119806,0.259042105,-9.211684211,0.033889474,131.113,0.526157895,51.78947368,7,1,38
"['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'ranchera', 'regional mexican']",Alejandro Fernndez,0.591984375,0.5608125,217095.2188,0.439859375,0.000141403,0.198785937,-9.067265625,0.042032813,123.8960313,0.526125,55.53125,10,1,64
"['argentine rock', 'latin pop', 'rock nacional']",Alejandro Lerner,0.348,0.633,234893,0.437,0,0.12,-10.175,0.0261,120.075,0.322,53,3,1,2
